Biosample Index	Biosample	Biosample summary	Assay	Accession_x	Download URL
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HLTF_minus_strand_signal_of_all_reads	ENCFF429VEM	/files/ENCFF429VEM/@@download/ENCFF429VEM.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_STAU1_minus_strand_signal_of_all_reads	ENCFF238DXQ	/files/ENCFF238DXQ/@@download/ENCFF238DXQ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SRSF3_plus_strand_signal_of_all_reads	ENCFF552JWJ	/files/ENCFF552JWJ/@@download/ENCFF552JWJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_TIA1_plus_strand_signal_of_all_reads	ENCFF987RGO	/files/ENCFF987RGO/@@download/ENCFF987RGO.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_IGF2BP3_plus_strand_signal_of_all_reads	ENCFF675OOA	/files/ENCFF675OOA/@@download/ENCFF675OOA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_CELF1_plus_strand_signal_of_all_reads	ENCFF644RKU	/files/ENCFF644RKU/@@download/ENCFF644RKU.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RBM27_plus_strand_signal_of_all_reads	ENCFF677ELI	/files/ENCFF677ELI/@@download/ENCFF677ELI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_CALR_minus_strand_signal_of_all_reads	ENCFF125SBS	/files/ENCFF125SBS/@@download/ENCFF125SBS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_MARK2_plus_strand_signal_of_all_reads	ENCFF680FBE	/files/ENCFF680FBE/@@download/ENCFF680FBE.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_FASTKD2_minus_strand_signal_of_all_reads	ENCFF413FSS	/files/ENCFF413FSS/@@download/ENCFF413FSS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NAA15_minus_strand_signal_of_all_reads	ENCFF993KZI	/files/ENCFF993KZI/@@download/ENCFF993KZI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_UPF2_plus_strand_signal_of_all_reads	ENCFF535KHP	/files/ENCFF535KHP/@@download/ENCFF535KHP.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PARN_minus_strand_signal_of_all_reads	ENCFF944GJR	/files/ENCFF944GJR/@@download/ENCFF944GJR.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PCBP1_plus_strand_signal_of_all_reads	ENCFF825YNG	/files/ENCFF825YNG/@@download/ENCFF825YNG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPM_plus_strand_signal_of_all_reads	ENCFF894RVZ	/files/ENCFF894RVZ/@@download/ENCFF894RVZ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPK_minus_strand_signal_of_all_reads	ENCFF058RTJ	/files/ENCFF058RTJ/@@download/ENCFF058RTJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_EIF4G1_minus_strand_signal_of_all_reads	ENCFF660DKI	/files/ENCFF660DKI/@@download/ENCFF660DKI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_KIF1C_minus_strand_signal_of_all_reads	ENCFF588VKM	/files/ENCFF588VKM/@@download/ENCFF588VKM.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_FUS_plus_strand_signal_of_all_reads	ENCFF980ELI	/files/ENCFF980ELI/@@download/ENCFF980ELI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NCBP2_plus_strand_signal_of_all_reads	ENCFF523KPG	/files/ENCFF523KPG/@@download/ENCFF523KPG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPLL_minus_strand_signal_of_all_reads	ENCFF170SML	/files/ENCFF170SML/@@download/ENCFF170SML.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SRSF7_minus_strand_signal_of_all_reads	ENCFF284KOO	/files/ENCFF284KOO/@@download/ENCFF284KOO.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_TRIM56_plus_strand_signal_of_all_reads	ENCFF284JTF	/files/ENCFF284JTF/@@download/ENCFF284JTF.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DHX30_plus_strand_signal_of_all_reads	ENCFF459GGD	/files/ENCFF459GGD/@@download/ENCFF459GGD.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PTBP1_plus_strand_signal_of_all_reads	ENCFF481INY	/files/ENCFF481INY/@@download/ENCFF481INY.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX21_minus_strand_signal_of_all_reads	ENCFF505JKG	/files/ENCFF505JKG/@@download/ENCFF505JKG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SRSF9_minus_strand_signal_of_all_reads	ENCFF009KZE	/files/ENCFF009KZE/@@download/ENCFF009KZE.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_FASTKD1_plus_strand_signal_of_all_reads	ENCFF008ZJN	/files/ENCFF008ZJN/@@download/ENCFF008ZJN.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_UTP18_minus_strand_signal_of_all_reads	ENCFF025RNG	/files/ENCFF025RNG/@@download/ENCFF025RNG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_ETF1_plus_strand_signal_of_all_reads	ENCFF539BKF	/files/ENCFF539BKF/@@download/ENCFF539BKF.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SFPQ_minus_strand_signal_of_all_reads	ENCFF172GCK	/files/ENCFF172GCK/@@download/ENCFF172GCK.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PABPC4_minus_strand_signal_of_all_reads	ENCFF789ZIS	/files/ENCFF789ZIS/@@download/ENCFF789ZIS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_CIRBP_plus_strand_signal_of_all_reads	ENCFF100KXF	/files/ENCFF100KXF/@@download/ENCFF100KXF.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_BCCIP_plus_strand_signal_of_all_reads	ENCFF908BJP	/files/ENCFF908BJP/@@download/ENCFF908BJP.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RPS3A_minus_strand_signal_of_all_reads	ENCFF023TTV	/files/ENCFF023TTV/@@download/ENCFF023TTV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_ASCC1_minus_strand_signal_of_all_reads	ENCFF204VQH	/files/ENCFF204VQH/@@download/ENCFF204VQH.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SUGP2_minus_strand_signal_of_all_reads	ENCFF184TQK	/files/ENCFF184TQK/@@download/ENCFF184TQK.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NAA15_plus_strand_signal_of_all_reads	ENCFF199BUV	/files/ENCFF199BUV/@@download/ENCFF199BUV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_TRIM56_minus_strand_signal_of_all_reads	ENCFF596UFT	/files/ENCFF596UFT/@@download/ENCFF596UFT.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_EXOSC9_plus_strand_signal_of_all_reads	ENCFF267UTV	/files/ENCFF267UTV/@@download/ENCFF267UTV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PUM1_minus_strand_signal_of_all_reads	ENCFF419SBS	/files/ENCFF419SBS/@@download/ENCFF419SBS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NUP35_plus_strand_signal_of_all_reads	ENCFF267NSU	/files/ENCFF267NSU/@@download/ENCFF267NSU.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RBM22_plus_strand_signal_of_all_reads	ENCFF093UUV	/files/ENCFF093UUV/@@download/ENCFF093UUV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_STIP1_minus_strand_signal_of_all_reads	ENCFF326QZJ	/files/ENCFF326QZJ/@@download/ENCFF326QZJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RPS10_plus_strand_signal_of_all_reads	ENCFF603MOS	/files/ENCFF603MOS/@@download/ENCFF603MOS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_CKAP4_plus_strand_signal_of_all_reads	ENCFF540GPL	/files/ENCFF540GPL/@@download/ENCFF540GPL.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PARN_plus_strand_signal_of_all_reads	ENCFF411GTZ	/files/ENCFF411GTZ/@@download/ENCFF411GTZ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_LIN28B_minus_strand_signal_of_all_reads	ENCFF593FHR	/files/ENCFF593FHR/@@download/ENCFF593FHR.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NUSAP1_plus_strand_signal_of_all_reads	ENCFF445SBJ	/files/ENCFF445SBJ/@@download/ENCFF445SBJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SAFB2_plus_strand_signal_of_all_reads	ENCFF363GEA	/files/ENCFF363GEA/@@download/ENCFF363GEA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RBM17_minus_strand_signal_of_all_reads	ENCFF113MMI	/files/ENCFF113MMI/@@download/ENCFF113MMI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_ILF2_plus_strand_signal_of_all_reads	ENCFF765EPD	/files/ENCFF765EPD/@@download/ENCFF765EPD.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_AKAP8L_plus_strand_signal_of_all_reads	ENCFF036UMH	/files/ENCFF036UMH/@@download/ENCFF036UMH.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_MATR3_minus_strand_signal_of_all_reads	ENCFF532AUV	/files/ENCFF532AUV/@@download/ENCFF532AUV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DAZAP1_minus_strand_signal_of_all_reads	ENCFF211VFM	/files/ENCFF211VFM/@@download/ENCFF211VFM.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_EIF4G2_plus_strand_signal_of_all_reads	ENCFF116RGI	/files/ENCFF116RGI/@@download/ENCFF116RGI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SRSF9_plus_strand_signal_of_all_reads	ENCFF834DUF	/files/ENCFF834DUF/@@download/ENCFF834DUF.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_AGO1_minus_strand_signal_of_all_reads	ENCFF125KKE	/files/ENCFF125KKE/@@download/ENCFF125KKE.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PHF6_plus_strand_signal_of_all_reads	ENCFF644CBF	/files/ENCFF644CBF/@@download/ENCFF644CBF.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX28_minus_strand_signal_of_all_reads	ENCFF880DBG	/files/ENCFF880DBG/@@download/ENCFF880DBG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SNRNP70_minus_strand_signal_of_all_reads	ENCFF436QYY	/files/ENCFF436QYY/@@download/ENCFF436QYY.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RECQL_minus_strand_signal_of_all_reads	ENCFF279YYC	/files/ENCFF279YYC/@@download/ENCFF279YYC.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NONO_minus_strand_signal_of_all_reads	ENCFF706SHF	/files/ENCFF706SHF/@@download/ENCFF706SHF.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_ASCC1_plus_strand_signal_of_all_reads	ENCFF280IMC	/files/ENCFF280IMC/@@download/ENCFF280IMC.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_AATF_plus_strand_signal_of_all_reads	ENCFF214AFE	/files/ENCFF214AFE/@@download/ENCFF214AFE.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_KRR1_minus_strand_signal_of_all_reads	ENCFF676XKU	/files/ENCFF676XKU/@@download/ENCFF676XKU.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPL_plus_strand_signal_of_all_reads	ENCFF918RIR	/files/ENCFF918RIR/@@download/ENCFF918RIR.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_EIF2S1_minus_strand_signal_of_all_reads	ENCFF587DYJ	/files/ENCFF587DYJ/@@download/ENCFF587DYJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_CPSF6_plus_strand_signal_of_all_reads	ENCFF086DEP	/files/ENCFF086DEP/@@download/ENCFF086DEP.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RBM17_plus_strand_signal_of_all_reads	ENCFF732YIZ	/files/ENCFF732YIZ/@@download/ENCFF732YIZ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DHX30_minus_strand_signal_of_all_reads	ENCFF348GGG	/files/ENCFF348GGG/@@download/ENCFF348GGG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RBFOX2_minus_strand_signal_of_all_reads	ENCFF577DNS	/files/ENCFF577DNS/@@download/ENCFF577DNS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_EIF4A3_plus_strand_signal_of_all_reads	ENCFF994YBR	/files/ENCFF994YBR/@@download/ENCFF994YBR.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_KIF1C_plus_strand_signal_of_all_reads	ENCFF854PPH	/files/ENCFF854PPH/@@download/ENCFF854PPH.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SFPQ_plus_strand_signal_of_all_reads	ENCFF426SEB	/files/ENCFF426SEB/@@download/ENCFF426SEB.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SUB1_plus_strand_signal_of_all_reads	ENCFF498UZJ	/files/ENCFF498UZJ/@@download/ENCFF498UZJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPLL_plus_strand_signal_of_all_reads	ENCFF737FMO	/files/ENCFF737FMO/@@download/ENCFF737FMO.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PSIP1_minus_strand_signal_of_all_reads	ENCFF727JMA	/files/ENCFF727JMA/@@download/ENCFF727JMA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_BUD13_plus_strand_signal_of_all_reads	ENCFF414KUY	/files/ENCFF414KUY/@@download/ENCFF414KUY.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RTF1_plus_strand_signal_of_all_reads	ENCFF464AFF	/files/ENCFF464AFF/@@download/ENCFF464AFF.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_CCAR2_minus_strand_signal_of_all_reads	ENCFF605AUV	/files/ENCFF605AUV/@@download/ENCFF605AUV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_TUFM_minus_strand_signal_of_all_reads	ENCFF156FMU	/files/ENCFF156FMU/@@download/ENCFF156FMU.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PRPF6_minus_strand_signal_of_all_reads	ENCFF835PYV	/files/ENCFF835PYV/@@download/ENCFF835PYV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RCC2_plus_strand_signal_of_all_reads	ENCFF900ULA	/files/ENCFF900ULA/@@download/ENCFF900ULA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX6_minus_strand_signal_of_all_reads	ENCFF019OMW	/files/ENCFF019OMW/@@download/ENCFF019OMW.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_TAF15_plus_strand_signal_of_all_reads	ENCFF421NOL	/files/ENCFF421NOL/@@download/ENCFF421NOL.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_IGF2BP2_minus_strand_signal_of_all_reads	ENCFF054BJX	/files/ENCFF054BJX/@@download/ENCFF054BJX.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PPIG_minus_strand_signal_of_all_reads	ENCFF417JCA	/files/ENCFF417JCA/@@download/ENCFF417JCA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_BCLAF1_minus_strand_signal_of_all_reads	ENCFF322KLK	/files/ENCFF322KLK/@@download/ENCFF322KLK.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RAVER1_plus_strand_signal_of_all_reads	ENCFF541IRZ	/files/ENCFF541IRZ/@@download/ENCFF541IRZ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_FUS_minus_strand_signal_of_all_reads	ENCFF091LKG	/files/ENCFF091LKG/@@download/ENCFF091LKG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NCBP2_minus_strand_signal_of_all_reads	ENCFF443ZSO	/files/ENCFF443ZSO/@@download/ENCFF443ZSO.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RTF1_minus_strand_signal_of_all_reads	ENCFF194GTC	/files/ENCFF194GTC/@@download/ENCFF194GTC.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_RBM15_plus_strand_signal_of_all_reads	ENCFF588KVM	/files/ENCFF588KVM/@@download/ENCFF588KVM.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HDGF_plus_strand_signal_of_all_reads	ENCFF210IVJ	/files/ENCFF210IVJ/@@download/ENCFF210IVJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SMN1_minus_strand_signal_of_all_reads	ENCFF016QCV	/files/ENCFF016QCV/@@download/ENCFF016QCV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_GTF2F1_minus_strand_signal_of_all_reads	ENCFF917RVR	/files/ENCFF917RVR/@@download/ENCFF917RVR.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SLTM_plus_strand_signal_of_all_reads	ENCFF497TWT	/files/ENCFF497TWT/@@download/ENCFF497TWT.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPAB_plus_strand_signal_of_all_reads	ENCFF138STC	/files/ENCFF138STC/@@download/ENCFF138STC.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PABPC4_plus_strand_signal_of_all_reads	ENCFF816CCW	/files/ENCFF816CCW/@@download/ENCFF816CCW.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_TFIP11_plus_strand_signal_of_all_reads	ENCFF175ADP	/files/ENCFF175ADP/@@download/ENCFF175ADP.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX1_plus_strand_signal_of_all_reads	ENCFF951SMS	/files/ENCFF951SMS/@@download/ENCFF951SMS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HDGF_minus_strand_signal_of_all_reads	ENCFF604SNX	/files/ENCFF604SNX/@@download/ENCFF604SNX.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_AKAP1_plus_strand_signal_of_all_reads	ENCFF476LNI	/files/ENCFF476LNI/@@download/ENCFF476LNI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPA2B1_plus_strand_signal_of_all_reads	ENCFF726NRM	/files/ENCFF726NRM/@@download/ENCFF726NRM.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NUFIP2_minus_strand_signal_of_all_reads	ENCFF906LRA	/files/ENCFF906LRA/@@download/ENCFF906LRA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PRPF4_plus_strand_signal_of_all_reads	ENCFF100UHR	/files/ENCFF100UHR/@@download/ENCFF100UHR.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PTBP1_minus_strand_signal_of_all_reads	ENCFF691LTL	/files/ENCFF691LTL/@@download/ENCFF691LTL.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX52_minus_strand_signal_of_all_reads	ENCFF281YAH	/files/ENCFF281YAH/@@download/ENCFF281YAH.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_ESF1_minus_strand_signal_of_all_reads	ENCFF983HYN	/files/ENCFF983HYN/@@download/ENCFF983HYN.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_GRSF1_plus_strand_signal_of_all_reads	ENCFF608DIG	/files/ENCFF608DIG/@@download/ENCFF608DIG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DNAJC2_minus_strand_signal_of_all_reads	ENCFF673KDJ	/files/ENCFF673KDJ/@@download/ENCFF673KDJ.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX52_plus_strand_signal_of_all_reads	ENCFF108BXX	/files/ENCFF108BXX/@@download/ENCFF108BXX.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_EIF4B_plus_strand_signal_of_all_reads	ENCFF660QUA	/files/ENCFF660QUA/@@download/ENCFF660QUA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPA2B1_minus_strand_signal_of_all_reads	ENCFF212JKI	/files/ENCFF212JKI/@@download/ENCFF212JKI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_MATR3_plus_strand_signal_of_all_reads	ENCFF755ZXL	/files/ENCFF755ZXL/@@download/ENCFF755ZXL.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DNAJC21_plus_strand_signal_of_all_reads	ENCFF156AAG	/files/ENCFF156AAG/@@download/ENCFF156AAG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SSB_minus_strand_signal_of_all_reads	ENCFF957QHI	/files/ENCFF957QHI/@@download/ENCFF957QHI.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_CCAR1_plus_strand_signal_of_all_reads	ENCFF433FYO	/files/ENCFF433FYO/@@download/ENCFF433FYO.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPU_plus_strand_signal_of_all_reads	ENCFF591PVU	/files/ENCFF591PVU/@@download/ENCFF591PVU.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_UPF2_minus_strand_signal_of_all_reads	ENCFF723AKX	/files/ENCFF723AKX/@@download/ENCFF723AKX.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_BCLAF1_plus_strand_signal_of_all_reads	ENCFF934MCA	/files/ENCFF934MCA/@@download/ENCFF934MCA.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SUCLG1_minus_strand_signal_of_all_reads	ENCFF721IQK	/files/ENCFF721IQK/@@download/ENCFF721IQK.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NUP35_minus_strand_signal_of_all_reads	ENCFF201WSU	/files/ENCFF201WSU/@@download/ENCFF201WSU.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PUM1_plus_strand_signal_of_all_reads	ENCFF369XRN	/files/ENCFF369XRN/@@download/ENCFF369XRN.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PA2G4_minus_strand_signal_of_all_reads	ENCFF843LEY	/files/ENCFF843LEY/@@download/ENCFF843LEY.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_LSM11_minus_strand_signal_of_all_reads	ENCFF152ACY	/files/ENCFF152ACY/@@download/ENCFF152ACY.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX59_minus_strand_signal_of_all_reads	ENCFF200KDG	/files/ENCFF200KDG/@@download/ENCFF200KDG.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NKRF_plus_strand_signal_of_all_reads	ENCFF126YIR	/files/ENCFF126YIR/@@download/ENCFF126YIR.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SLBP_plus_strand_signal_of_all_reads	ENCFF563XDL	/files/ENCFF563XDL/@@download/ENCFF563XDL.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DDX28_plus_strand_signal_of_all_reads	ENCFF562XBO	/files/ENCFF562XBO/@@download/ENCFF562XBO.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_TARDBP_plus_strand_signal_of_all_reads	ENCFF042AQN	/files/ENCFF042AQN/@@download/ENCFF042AQN.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_UCHL5_minus_strand_signal_of_all_reads	ENCFF414PON	/files/ENCFF414PON/@@download/ENCFF414PON.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_DAZAP1_plus_strand_signal_of_all_reads	ENCFF571OWS	/files/ENCFF571OWS/@@download/ENCFF571OWS.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_XRCC6_plus_strand_signal_of_all_reads	ENCFF519CDH	/files/ENCFF519CDH/@@download/ENCFF519CDH.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SRSF5_plus_strand_signal_of_all_reads	ENCFF027OAV	/files/ENCFF027OAV/@@download/ENCFF027OAV.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPAB_minus_strand_signal_of_all_reads	ENCFF941MSN	/files/ENCFF941MSN/@@download/ENCFF941MSN.bigWig
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_GPKOW_plus_strand_signal_of_all_reads	ENCFF381OUR	/files/ENCFF381OUR/@@download/ENCFF381OUR.bigWig
