Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL
J010	H1-hESC	H1-hESC	ChIP-seq_NRF1_signal_p-value	ENCFF952UTI	/files/ENCFF952UTI/@@download/ENCFF952UTI.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_JUND_signal_p-value	ENCFF189XFG	/files/ENCFF189XFG/@@download/ENCFF189XFG.bigWig
J010	H1-hESC	H1-hESC	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF499YZS	/files/ENCFF499YZS/@@download/ENCFF499YZS.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_POLR2A_signal_p-value	ENCFF752OKK	/files/ENCFF752OKK/@@download/ENCFF752OKK.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_ATF3_signal_p-value	ENCFF541CNZ	/files/ENCFF541CNZ/@@download/ENCFF541CNZ.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_CHD2_signal_p-value	ENCFF171BHH	/files/ENCFF171BHH/@@download/ENCFF171BHH.bigWig
J010	H1-hESC	H1-hESC	CAGE_minus_strand_signal_of_all_reads	ENCFF791YDN	/files/ENCFF791YDN/@@download/ENCFF791YDN.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_REST_signal_p-value	ENCFF041JYX	/files/ENCFF041JYX/@@download/ENCFF041JYX.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_USF1_signal_p-value	ENCFF516AHS	/files/ENCFF516AHS/@@download/ENCFF516AHS.bigWig
J010	H1-hESC	H1-hESC	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF853GUD	/files/ENCFF853GUD/@@download/ENCFF853GUD.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_HDAC2_signal_p-value	ENCFF723EAE	/files/ENCFF723EAE/@@download/ENCFF723EAE.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_H3K27ac_signal_p-value	ENCFF390JIZ	/files/ENCFF390JIZ/@@download/ENCFF390JIZ.bigWig
J010	H1-hESC	H1-hESC	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF038MPS	/files/ENCFF038MPS/@@download/ENCFF038MPS.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_H3K79me1_signal_p-value	ENCFF609YPN	/files/ENCFF609YPN/@@download/ENCFF609YPN.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_H3K14ac_signal_p-value	ENCFF394VNN	/files/ENCFF394VNN/@@download/ENCFF394VNN.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_GABPA_signal_p-value	ENCFF202PVG	/files/ENCFF202PVG/@@download/ENCFF202PVG.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_TAF1_signal_p-value	ENCFF569TPM	/files/ENCFF569TPM/@@download/ENCFF569TPM.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_MAFK_signal_p-value	ENCFF436UWE	/files/ENCFF436UWE/@@download/ENCFF436UWE.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_SUZ12_signal_p-value	ENCFF609MMJ	/files/ENCFF609MMJ/@@download/ENCFF609MMJ.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_GTF2F1_signal_p-value	ENCFF024EFB	/files/ENCFF024EFB/@@download/ENCFF024EFB.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_H4K8ac_signal_p-value	ENCFF958PNE	/files/ENCFF958PNE/@@download/ENCFF958PNE.bigWig
J010	H1-hESC	H1-hESC	DNase-seq_read-depth_normalized_signal	ENCFF117WXM	/files/ENCFF117WXM/@@download/ENCFF117WXM.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_EP300_signal_p-value	ENCFF800HRV	/files/ENCFF800HRV/@@download/ENCFF800HRV.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_H2BK5ac_signal_p-value	ENCFF803QKI	/files/ENCFF803QKI/@@download/ENCFF803QKI.bigWig
J010	H1-hESC	H1-hESC	ChIP-seq_H4K20me1_signal_p-value	ENCFF441XDX	/files/ENCFF441XDX/@@download/ENCFF441XDX.bigWig
J011	IMR-90	IMR-90 nuclear fraction	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF817SCX	/files/ENCFF817SCX/@@download/ENCFF817SCX.bigWig
J011	IMR-90	IMR-90 nuclear fraction	CAGE_plus_strand_signal_of_all_reads	ENCFF848HLL	/files/ENCFF848HLL/@@download/ENCFF848HLL.bigWig
J011	IMR-90	IMR-90 nuclear fraction	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF067WQG	/files/ENCFF067WQG/@@download/ENCFF067WQG.bigWig
J011	IMR-90	IMR-90 nuclear fraction	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF695OLT	/files/ENCFF695OLT/@@download/ENCFF695OLT.bigWig
J011	IMR-90	IMR-90 nuclear fraction	CAGE_minus_strand_signal_of_all_reads	ENCFF431DKH	/files/ENCFF431DKH/@@download/ENCFF431DKH.bigWig
J011	IMR-90	IMR-90 nuclear fraction	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF494GGM	/files/ENCFF494GGM/@@download/ENCFF494GGM.bigWig
J012	ovary	ovary female adult (51 year)	ChIP-seq_EP300_signal_p-value	ENCFF143FVV	/files/ENCFF143FVV/@@download/ENCFF143FVV.bigWig
J012	ovary	ovary female adult (51 year)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF116HPU	/files/ENCFF116HPU/@@download/ENCFF116HPU.bigWig
J012	ovary	ovary female adult (51 year)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF446JTI	/files/ENCFF446JTI/@@download/ENCFF446JTI.bigWig
J012	ovary	ovary female adult (51 year)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF080AVC	/files/ENCFF080AVC/@@download/ENCFF080AVC.bigWig
J012	ovary	ovary female adult (51 year)	ChIP-seq_CTCF_signal_p-value	ENCFF998PSY	/files/ENCFF998PSY/@@download/ENCFF998PSY.bigWig
J012	ovary	ovary female adult (51 year)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF847PKS	/files/ENCFF847PKS/@@download/ENCFF847PKS.bigWig
J012	ovary	ovary female adult (51 year)	DNase-seq_read-depth_normalized_signal	ENCFF141YBL	/files/ENCFF141YBL/@@download/ENCFF141YBL.bigWig
J012	ovary	ovary female adult (51 year)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF614MWA	/files/ENCFF614MWA/@@download/ENCFF614MWA.bigWig
J012	ovary	ovary female adult (51 year)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF250KXQ	/files/ENCFF250KXQ/@@download/ENCFF250KXQ.bigWig
J013	layer of hippocampus	layer of hippocampus female adult (75 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF081GCW	/files/ENCFF081GCW/@@download/ENCFF081GCW.bigWig
J013	layer of hippocampus	layer of hippocampus female adult (75 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF711UOT	/files/ENCFF711UOT/@@download/ENCFF711UOT.bigWig
J013	layer of hippocampus	layer of hippocampus female adult (75 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF122TLP	/files/ENCFF122TLP/@@download/ENCFF122TLP.bigWig
J013	layer of hippocampus	layer of hippocampus female adult (75 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF055DWP	/files/ENCFF055DWP/@@download/ENCFF055DWP.bigWig
J013	layer of hippocampus	layer of hippocampus female adult (75 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF456OOL	/files/ENCFF456OOL/@@download/ENCFF456OOL.bigWig
J013	layer of hippocampus	layer of hippocampus female adult (75 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF754KDX	/files/ENCFF754KDX/@@download/ENCFF754KDX.bigWig
J013	layer of hippocampus	layer of hippocampus female adult (75 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF635WNA	/files/ENCFF635WNA/@@download/ENCFF635WNA.bigWig
J014	epithelial cell of proximal tubule	epithelial cell of proximal tubule	ChIP-seq_H3K4me3_signal_p-value	ENCFF053WAE	/files/ENCFF053WAE/@@download/ENCFF053WAE.bigWig
J014	epithelial cell of proximal tubule	epithelial cell of proximal tubule	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF370OHA	/files/ENCFF370OHA/@@download/ENCFF370OHA.bigWig
J014	epithelial cell of proximal tubule	epithelial cell of proximal tubule	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF224NAS	/files/ENCFF224NAS/@@download/ENCFF224NAS.bigWig
J014	epithelial cell of proximal tubule	epithelial cell of proximal tubule	DNase-seq_read-depth_normalized_signal	ENCFF381QMQ	/files/ENCFF381QMQ/@@download/ENCFF381QMQ.bigWig
J014	epithelial cell of proximal tubule	epithelial cell of proximal tubule	ChIP-seq_CTCF_signal_p-value	ENCFF139TJG	/files/ENCFF139TJG/@@download/ENCFF139TJG.bigWig
J014	epithelial cell of proximal tubule	epithelial cell of proximal tubule	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF352VSQ	/files/ENCFF352VSQ/@@download/ENCFF352VSQ.bigWig
J014	epithelial cell of proximal tubule	epithelial cell of proximal tubule	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF096PQZ	/files/ENCFF096PQZ/@@download/ENCFF096PQZ.bigWig
J015	placenta	placenta male embryo (16 weeks)	microRNA-seq_plus_strand_signal_of_all_reads	ENCFF840BJK	/files/ENCFF840BJK/@@download/ENCFF840BJK.bigWig
J015	placenta	placenta male embryo (16 weeks)	ChIP-seq_H3K4me3_signal_p-value	ENCFF945YPN	/files/ENCFF945YPN/@@download/ENCFF945YPN.bigWig
J015	placenta	placenta male embryo (16 weeks)	ChIP-seq_H3K27ac_signal_p-value	ENCFF075SXI	/files/ENCFF075SXI/@@download/ENCFF075SXI.bigWig
J015	placenta	placenta male embryo (16 weeks)	ChIP-seq_H3K9me3_signal_p-value	ENCFF021HSZ	/files/ENCFF021HSZ/@@download/ENCFF021HSZ.bigWig
J015	placenta	placenta male embryo (16 weeks)	ChIP-seq_H3K27me3_signal_p-value	ENCFF410MAJ	/files/ENCFF410MAJ/@@download/ENCFF410MAJ.bigWig
J015	placenta	placenta male embryo (16 weeks)	ChIP-seq_H3K36me3_signal_p-value	ENCFF353YRU	/files/ENCFF353YRU/@@download/ENCFF353YRU.bigWig
J015	placenta	placenta male embryo (16 weeks)	ChIP-seq_H3K4me1_signal_p-value	ENCFF101VWR	/files/ENCFF101VWR/@@download/ENCFF101VWR.bigWig
J015	placenta	placenta male embryo (16 weeks)	microRNA-seq_minus_strand_signal_of_all_reads	ENCFF712NJH	/files/ENCFF712NJH/@@download/ENCFF712NJH.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF478HBF	/files/ENCFF478HBF/@@download/ENCFF478HBF.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF390MSW	/files/ENCFF390MSW/@@download/ENCFF390MSW.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF069BFP	/files/ENCFF069BFP/@@download/ENCFF069BFP.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF928VUK	/files/ENCFF928VUK/@@download/ENCFF928VUK.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF997OGX	/files/ENCFF997OGX/@@download/ENCFF997OGX.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF601TNL	/files/ENCFF601TNL/@@download/ENCFF601TNL.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF142EOC	/files/ENCFF142EOC/@@download/ENCFF142EOC.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_CTCF_signal_p-value	ENCFF794MMP	/files/ENCFF794MMP/@@download/ENCFF794MMP.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF162PMO	/files/ENCFF162PMO/@@download/ENCFF162PMO.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ATAC-seq_signal_p-value	ENCFF526RMY	/files/ENCFF526RMY/@@download/ENCFF526RMY.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF267EBA	/files/ENCFF267EBA/@@download/ENCFF267EBA.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_EP300_signal_p-value	ENCFF392YZJ	/files/ENCFF392YZJ/@@download/ENCFF392YZJ.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF724AIG	/files/ENCFF724AIG/@@download/ENCFF724AIG.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF743TTM	/files/ENCFF743TTM/@@download/ENCFF743TTM.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF825QVX	/files/ENCFF825QVX/@@download/ENCFF825QVX.bigWig
J019	sigmoid colon	sigmoid colon female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF260NXQ	/files/ENCFF260NXQ/@@download/ENCFF260NXQ.bigWig
J020	HL-60	HL-60	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF497QFB	/files/ENCFF497QFB/@@download/ENCFF497QFB.bigWig
J020	HL-60	HL-60	ChIP-seq_CTCF_signal_p-value	ENCFF909ULI	/files/ENCFF909ULI/@@download/ENCFF909ULI.bigWig
J020	HL-60	HL-60	ChIP-seq_GABPA_signal_p-value	ENCFF721YIM	/files/ENCFF721YIM/@@download/ENCFF721YIM.bigWig
J020	HL-60	HL-60	ChIP-seq_H3K4me3_signal_p-value	ENCFF635BBT	/files/ENCFF635BBT/@@download/ENCFF635BBT.bigWig
J020	HL-60	HL-60	ChIP-seq_REST_signal_p-value	ENCFF900WML	/files/ENCFF900WML/@@download/ENCFF900WML.bigWig
J020	HL-60	HL-60	DNase-seq_read-depth_normalized_signal	ENCFF089MHS	/files/ENCFF089MHS/@@download/ENCFF089MHS.bigWig
J021	esophagus	esophagus female adult (30 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF951JCX	/files/ENCFF951JCX/@@download/ENCFF951JCX.bigWig
J021	esophagus	esophagus female adult (30 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF993WIR	/files/ENCFF993WIR/@@download/ENCFF993WIR.bigWig
J021	esophagus	esophagus female adult (30 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF807YWD	/files/ENCFF807YWD/@@download/ENCFF807YWD.bigWig
J021	esophagus	esophagus female adult (30 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF650WBA	/files/ENCFF650WBA/@@download/ENCFF650WBA.bigWig
J021	esophagus	esophagus female adult (30 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF537DMH	/files/ENCFF537DMH/@@download/ENCFF537DMH.bigWig
J021	esophagus	esophagus female adult (30 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF477EGI	/files/ENCFF477EGI/@@download/ENCFF477EGI.bigWig
J021	esophagus	esophagus female adult (30 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF557GNE	/files/ENCFF557GNE/@@download/ENCFF557GNE.bigWig
J021	esophagus	esophagus female adult (30 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF626NDH	/files/ENCFF626NDH/@@download/ENCFF626NDH.bigWig
J023	fibroblast of lung	fibroblast of lung male adult (45 years)	DNase-seq_read-depth_normalized_signal	ENCFF128DEX	/files/ENCFF128DEX/@@download/ENCFF128DEX.bigWig
J023	fibroblast of lung	fibroblast of lung male adult (45 years)	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF327DEC	/files/ENCFF327DEC/@@download/ENCFF327DEC.bigWig
J023	fibroblast of lung	fibroblast of lung male adult (45 years)	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF529NXW	/files/ENCFF529NXW/@@download/ENCFF529NXW.bigWig
J023	fibroblast of lung	fibroblast of lung male adult (45 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF187LPJ	/files/ENCFF187LPJ/@@download/ENCFF187LPJ.bigWig
J023	fibroblast of lung	fibroblast of lung male adult (45 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF716SNB	/files/ENCFF716SNB/@@download/ENCFF716SNB.bigWig
J023	fibroblast of lung	fibroblast of lung male adult (45 years)	ChIP-seq_CTCF_signal_p-value	ENCFF244LXP	/files/ENCFF244LXP/@@download/ENCFF244LXP.bigWig
J023	fibroblast of lung	fibroblast of lung male adult (45 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF013NMH	/files/ENCFF013NMH/@@download/ENCFF013NMH.bigWig
J024	liver	liver female adult (25 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF923IFW	/files/ENCFF923IFW/@@download/ENCFF923IFW.bigWig
J024	liver	liver female adult (25 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF407COE	/files/ENCFF407COE/@@download/ENCFF407COE.bigWig
J024	liver	liver female adult (25 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF534EAO	/files/ENCFF534EAO/@@download/ENCFF534EAO.bigWig
J024	liver	liver female adult (25 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF759BJW	/files/ENCFF759BJW/@@download/ENCFF759BJW.bigWig
J024	liver	liver female adult (25 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF024RKN	/files/ENCFF024RKN/@@download/ENCFF024RKN.bigWig
J024	liver	liver female adult (25 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF994FCW	/files/ENCFF994FCW/@@download/ENCFF994FCW.bigWig
J024	liver	liver female adult (25 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF976ODV	/files/ENCFF976ODV/@@download/ENCFF976ODV.bigWig
J025	ACC112	ACC112	ChIP-seq_H3K4me1_signal_p-value	ENCFF729OPU	/files/ENCFF729OPU/@@download/ENCFF729OPU.bigWig
J025	ACC112	ACC112	ChIP-seq_H2AFZ_signal_p-value	ENCFF134NTQ	/files/ENCFF134NTQ/@@download/ENCFF134NTQ.bigWig
J025	ACC112	ACC112	ChIP-seq_H3K79me2_signal_p-value	ENCFF792EYD	/files/ENCFF792EYD/@@download/ENCFF792EYD.bigWig
J025	ACC112	ACC112	ChIP-seq_H3K27ac_signal_p-value	ENCFF758AKY	/files/ENCFF758AKY/@@download/ENCFF758AKY.bigWig
J025	ACC112	ACC112	ChIP-seq_H3K36me3_signal_p-value	ENCFF709LRN	/files/ENCFF709LRN/@@download/ENCFF709LRN.bigWig
J025	ACC112	ACC112	ChIP-seq_H3K27me3_signal_p-value	ENCFF959XTO	/files/ENCFF959XTO/@@download/ENCFF959XTO.bigWig
J025	ACC112	ACC112	ChIP-seq_H3K4me3_signal_p-value	ENCFF042NAJ	/files/ENCFF042NAJ/@@download/ENCFF042NAJ.bigWig
J026	stomach	stomach female adult (53 years)	ATAC-seq_signal_p-value	ENCFF492WGC	/files/ENCFF492WGC/@@download/ENCFF492WGC.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF983FBH	/files/ENCFF983FBH/@@download/ENCFF983FBH.bigWig
J026	stomach	stomach female adult (53 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF167AJE	/files/ENCFF167AJE/@@download/ENCFF167AJE.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_CTCF_signal_p-value	ENCFF170WTD	/files/ENCFF170WTD/@@download/ENCFF170WTD.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF409VJA	/files/ENCFF409VJA/@@download/ENCFF409VJA.bigWig
J026	stomach	stomach female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF631NOZ	/files/ENCFF631NOZ/@@download/ENCFF631NOZ.bigWig
J026	stomach	stomach female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF186DEH	/files/ENCFF186DEH/@@download/ENCFF186DEH.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF272VFY	/files/ENCFF272VFY/@@download/ENCFF272VFY.bigWig
J026	stomach	stomach female adult (53 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF232WBM	/files/ENCFF232WBM/@@download/ENCFF232WBM.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF326GUC	/files/ENCFF326GUC/@@download/ENCFF326GUC.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF557RFM	/files/ENCFF557RFM/@@download/ENCFF557RFM.bigWig
J026	stomach	stomach female adult (53 years)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF781JFA	/files/ENCFF781JFA/@@download/ENCFF781JFA.bigWig
J026	stomach	stomach female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF429YOJ	/files/ENCFF429YOJ/@@download/ENCFF429YOJ.bigWig
J026	stomach	stomach female adult (53 years)	DNase-seq_read-depth_normalized_signal	ENCFF922TBR	/files/ENCFF922TBR/@@download/ENCFF922TBR.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF507CMC	/files/ENCFF507CMC/@@download/ENCFF507CMC.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_EP300_signal_p-value	ENCFF831ORZ	/files/ENCFF831ORZ/@@download/ENCFF831ORZ.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF174CGM	/files/ENCFF174CGM/@@download/ENCFF174CGM.bigWig
J026	stomach	stomach female adult (53 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF084AJV	/files/ENCFF084AJV/@@download/ENCFF084AJV.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	ChIP-seq_CTCF_signal_p-value	ENCFF339YMP	/files/ENCFF339YMP/@@download/ENCFF339YMP.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF555JSB	/files/ENCFF555JSB/@@download/ENCFF555JSB.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF731KUF	/files/ENCFF731KUF/@@download/ENCFF731KUF.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	ATAC-seq_signal_p-value	ENCFF502JSR	/files/ENCFF502JSR/@@download/ENCFF502JSR.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	ChIP-seq_EP300_signal_p-value	ENCFF308SPC	/files/ENCFF308SPC/@@download/ENCFF308SPC.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF680ODZ	/files/ENCFF680ODZ/@@download/ENCFF680ODZ.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF881ZOA	/files/ENCFF881ZOA/@@download/ENCFF881ZOA.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF338JVZ	/files/ENCFF338JVZ/@@download/ENCFF338JVZ.bigWig
J027	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (53 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF990URK	/files/ENCFF990URK/@@download/ENCFF990URK.bigWig
J028	chorion	chorion male embryo (16 weeks)	ChIP-seq_H3K27me3_signal_p-value	ENCFF146SPH	/files/ENCFF146SPH/@@download/ENCFF146SPH.bigWig
J028	chorion	chorion male embryo (16 weeks)	ChIP-seq_H3K36me3_signal_p-value	ENCFF071OXC	/files/ENCFF071OXC/@@download/ENCFF071OXC.bigWig
J028	chorion	chorion male embryo (16 weeks)	microRNA-seq_minus_strand_signal_of_all_reads	ENCFF464ANV	/files/ENCFF464ANV/@@download/ENCFF464ANV.bigWig
J028	chorion	chorion male embryo (16 weeks)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF677HVE	/files/ENCFF677HVE/@@download/ENCFF677HVE.bigWig
J028	chorion	chorion male embryo (16 weeks)	ChIP-seq_H3K4me3_signal_p-value	ENCFF730QDX	/files/ENCFF730QDX/@@download/ENCFF730QDX.bigWig
J028	chorion	chorion male embryo (16 weeks)	ChIP-seq_H3K27ac_signal_p-value	ENCFF876IKQ	/files/ENCFF876IKQ/@@download/ENCFF876IKQ.bigWig
J028	chorion	chorion male embryo (16 weeks)	microRNA-seq_plus_strand_signal_of_all_reads	ENCFF700QAE	/files/ENCFF700QAE/@@download/ENCFF700QAE.bigWig
J028	chorion	chorion male embryo (16 weeks)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF377BKD	/files/ENCFF377BKD/@@download/ENCFF377BKD.bigWig
J028	chorion	chorion male embryo (16 weeks)	ChIP-seq_H3K4me1_signal_p-value	ENCFF326QCS	/files/ENCFF326QCS/@@download/ENCFF326QCS.bigWig
J029	chorion	chorion female embryo (40 weeks)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF256JEM	/files/ENCFF256JEM/@@download/ENCFF256JEM.bigWig
J029	chorion	chorion female embryo (40 weeks)	ChIP-seq_H3K27ac_signal_p-value	ENCFF603LWN	/files/ENCFF603LWN/@@download/ENCFF603LWN.bigWig
J029	chorion	chorion female embryo (40 weeks)	microRNA-seq_minus_strand_signal_of_all_reads	ENCFF478LGG	/files/ENCFF478LGG/@@download/ENCFF478LGG.bigWig
J029	chorion	chorion female embryo (40 weeks)	ChIP-seq_H3K36me3_signal_p-value	ENCFF318ITQ	/files/ENCFF318ITQ/@@download/ENCFF318ITQ.bigWig
J029	chorion	chorion female embryo (40 weeks)	microRNA-seq_plus_strand_signal_of_all_reads	ENCFF823EHX	/files/ENCFF823EHX/@@download/ENCFF823EHX.bigWig
J029	chorion	chorion female embryo (40 weeks)	ChIP-seq_H3K27me3_signal_p-value	ENCFF949GLX	/files/ENCFF949GLX/@@download/ENCFF949GLX.bigWig
J029	chorion	chorion female embryo (40 weeks)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF087VRA	/files/ENCFF087VRA/@@download/ENCFF087VRA.bigWig
J029	chorion	chorion female embryo (40 weeks)	ChIP-seq_H3K4me1_signal_p-value	ENCFF412MAO	/files/ENCFF412MAO/@@download/ENCFF412MAO.bigWig
J029	chorion	chorion female embryo (40 weeks)	ChIP-seq_H3K4me3_signal_p-value	ENCFF385RYQ	/files/ENCFF385RYQ/@@download/ENCFF385RYQ.bigWig
J033	middle frontal area 46	middle frontal area 46 female adult (75 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF425UPT	/files/ENCFF425UPT/@@download/ENCFF425UPT.bigWig
J033	middle frontal area 46	middle frontal area 46 female adult (75 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF258LDF	/files/ENCFF258LDF/@@download/ENCFF258LDF.bigWig
